GM
0.0421524
0.042038
0.0458908
0.0460815
0.0460052
0.0443649
0.0456238
0.046463
0.0465775
0.043602
0.0411224
0.0394821
0.0415802
0.0452423
0.0450134
0.0470734
0.0474548
0.0435638
0.0405884
0.0427628
0.0398636
0.0435638
0.0430298
0.0444031
0.0453568
0.0420761
0.0452805
0.0455475
0.0464249
0.0465775
0.0424194
0.0408936
0.0409317
0.0428009
0.0462341
0.0474548
0.044136
0.0436401
0.042305
0.0407028
0.0406265
0.0437927
0.0447464
0.0450516
0.04673
0.0415802
0.0424957
0.046196
0.0479126
0.0447083
0.042572
0.0395203
0.0439835
0.0448608
0.0457764
0.0453568
0.0465012
0.0436783
0.0403214
0.0419998
0.039978
0.0435257
0.0436783
0.0435638
0.044632
0.0437164
0.0440598
0.0479889
0.0489426
0.0470352
0.0398636
0.0421143
0.042305
0.0419998
0.0444031
0.0455475
0.0463104
0.0435257
0.043602
0.0415802
0.0417328
0.0414276
0.043335
0.043335
0.0457001
0.044899
0.0424576
0.044899
0.0494003
0.0493622
0.0418091
0.0413895
0.0427628
0.0465393
0.0455093
0.0458527
0.0464249
0.0434494
0.043869
0.0414658
0.0404358
0.0410461
0.0423431
0.043602
0.0433731
0.0442886
0.0457382
0.0452805
0.0452805
0.0452805
0.0418091
0.0396347
0.0433731
0.0435638
0.0455093
0.046463
0.04776
0.0458908
0.0418854
0.0404358
0.0395966
0.0423813
0.0435257
0.0463867
0.0471115
0.0437164
0.045433
0.0459671
0.0474548
0.0465393
0.0397873
0.0401306
0.0431061
0.0445938
0.0442123
0.0456238
0.046463
0.0416946
0.0443649
0.0424576
0.0416565
0.0429916
0.0454712
0.0456238
0.0457382
0.043335
0.0453949
0.0456238
0.0468063
0.0466156
0.0391769
0.0403976
0.0423431
0.0449753
0.0430679
0.0464249
0.0450516
0.0422668
0.0393677
0.0401688
0.0391388
0.0418472
0.0456238
0.0454712
0.0460434
0.0438309
0.0476074
0.0470352
0.0484085
0.0465012
0.0419998
0.0424194
0.0428772
0.0433731
0.0449371
0.0451279
0.0450516
0.0426865
0.0409698
0.0423813
0.0392532
0.0432968
0.0444794
0.0432968
0.0431442
0.0441742
0.0436783
0.0444412
0.0461578
0.0466919
0.0395203
0.0401688
0.0433731
0.0433731
0.0463104
0.04673
0.046463
0.0419617
0.0422668
0.0438309
0.0423431
0.043602
0.0460434
0.0452042
0.0483322
0.0445175
0.044632
0.0457001
0.0476074
0.0445938
0.0409698
0.0408936
0.0419235
0.0430298
0.0447083
0.0455093
0.0447464
0.0394821
0.0395203
0.0398254
0.0396729
0.043335
0.0457001
0.0448227
0.0458908
0.0442505
0.0453949
0.0470352
0.0477982
0.0462341
0.0387955
0.0391006
0.0426483
0.0426865
0.0454712
0.0479889
0.04673
0.0400543
0.0416946
0.0436401
0.042572
0.0430679
0.045166
0.0463104
0.0460052
0.0447845
0.0443649
0.0471497
0.047226
0.044632
0.0399399
0.0382233
0.0418091
0.0428391
0.0452805
0.04776
0.0447845
0.0423813
0.0410461
0.0416946
0.0401688
0.0448608
0.0457764
0.0465775
0.046196
0.045166
0.0444794
0.0465775
0.0481415
0.0424957
0.0382233
0.0401688
0.0423813
0.0439835
0.0465393
0.0477982
0.0433731
0.0394058
0.0395203
0.0395203
0.0390244
0.044136
0.0462723
0.0452423
0.0458527
0.0477982
0.0456619
0.0468826
0.0491333
0.044899
0.0409698
0.041008
0.043335
0.0450134
0.0467682
0.0457382
0.0449371
0.0432968
0.0429153
0.0428391
0.0407791
0.0424194
0.0431442
0.045433
0.0443649
0.0452805
0.0449753
0.0465012
0.0479889
0.0459671
0.0387955
0.0395203
0.0423431
0.0444031
0.0446701
0.0466537
0.0449371
0.0420761
0.041008
0.0409698
0.0402832
0.044632
0.0436401
0.0435638
0.0455856
0.0434494
0.0429153
0.0478363
0.0481033
0.0431442
0.0392151
0.0402832
0.0427628
0.0440979
0.0458145
0.0462723
0.0442123
0.0435638
0.0426483
0.0405121
0.0407028
0.0432968
0.0441742
0.04673
0.0474548
0.0456619
0.0461578
0.0465393
0.047493
0.0457382
0.0388718
0.0394821
0.0440216
0.0424576
0.0434494
0.0464249
0.0458527
0.041008
0.0410461
0.0412369
0.0403595
0.0465775
0.0453568
0.0470352
0.0452042
0.042038
0.0442123
0.0463867
0.0478363
0.0447083
0.0378418
0.039711
0.044632
0.0439072
0.044899
0.0442505
0.0444031
0.0424957
0.0436401
0.0428009
0.0411606
0.0433731
0.0453949
0.0477982
0.0449371
0.0441742
0.0443649
0.0465393
0.0482941
0.0443649
0.039978
0.0407791
0.0412369
0.0437164
0.044136
0.0465012
0.0439072
0.0442505
0.040741
0.0399399
0.0429535
0.0432587
0.0455093
0.0455475
0.0459671
0.0447464
0.0437927
0.0458145
0.0486755
0.044632
0.0398636
0.0399017
0.0437546
0.0466919
0.0455093
0.0481033
0.0440979
0.0414658
0.0406265
0.0403976
0.0404739
0.0444794
0.0435638
0.0470352
0.0473404
0.0455093
0.0439453
0.0450516
0.0472641
0.0437164
0.0400162
0.0423431
0.0439453
0.042572
0.0445938
0.0458145
0.0432205
0.0405121
0.0405884
0.0412369
0.0419998
0.0434113
0.0444412
0.0427628
0.0452423
0.0442123
0.0457001
0.0470734
0.0470352
0.0435257
0.0395966
0.0435638
0.0437546
0.0438309
0.0467682
0.0453949
0.0433731
0.0431061
0.0412369
0.0417328
0.042038
0.0473404
0.0439453
0.0451279
0.0457764
0.0437546
0.0455856
0.0471878
0.0467682
0.0450897
0.0384521
0.0408936
0.041275
0.0435638
0.0452042
0.0435257
0.0428391
0.0413513
0.0418472
0.0405502
0.0418091
0.0429153
0.0432205
0.0452805
0.0445557
0.0438309
0.0432205
0.047226
0.047493
0.0439835
0.0392151
0.0417328
0.0429153
0.0445557
0.0455475
0.0472641
0.0454712
0.0422668
0.0436401
0.0434875
0.0405884
0.0443268
0.0457001
0.0457001
0.0449371
0.0426102
0.044136
0.0458145
0.0488281
0.0437546
0.0403214
0.0425339
0.0437546
0.044632
0.0446701
0.0451279
0.0434113
0.0421906
0.0394821
0.0406265
0.0394058
0.0426865
0.0424957
0.0447845
0.0458145
0.0442886
0.0452042
0.048027
0.0483322
0.0445175
0.0399399
0.0405121
0.0469208
0.0489807
0.0489044
0.0451279
0.0421906
0.0477982
0.0419235
0.0476456
0.0386047
0.0242996
0.028038
0.0389099
0.0421143
0.043602
0.0497437
0.0530243
0.0545502
0.0553513
0.0782394
0.0833511
0.0719452
0.0682831
0.0753784
0.0462341
-0.108414
-0.0718307
3.81E-05
0.00347137
0.0336456
0.0603104
0.0642395
0.0882721
0.105667
0.165749
0.114594
0.0416946
0.0644684
0.0796509
0.0423813
-0.0629044
-0.0234222
-0.0153351
-0.0120544
-0.0471878
0.0670242
0.0676346
0.07267
0.0458908
0.00495911
0.0165939
0.092659
0.147552
0.169983
0.162163
0.0651169
0.00423431
-0.10498
-0.0919724
-0.0388336
-0.0169373
0.0469971
0.109558
0.134315
0.116653
0.159912
0.146065
0.123482
0.164986
0.0432587
-0.149193
-0.163116
-0.0334549
-0.117035
-0.0717926
-0.0291061
0.0186157
0.116615
0.171356
0.22419
0.239563
0.205002
0.105362
-0.0504303
-0.0551224
-0.224609
-0.121613
-0.0127411
0.0723267
0.183105
0.194778
0.159492
0.110397
0.0285339
0.0402069
-0.0127029
0.00106812
0.0328827
-0.0120926
0.0233841
-0.093956
0.038414
0.0647354
0.0671387
0.0772095
0.0284195
0.0810242
0.166588
0.223846
0.265388
0.190048
0.0356674
-0.127869
0.0604248
-0.0325394
-0.212555
-0.378532
-0.249023
-0.10807
-0.103226
0.0531006
0.100098
0.1511
0.168839
0.169411
0.18322
0.176735
0.150528
0.168533
0.129395
0.134201
0.149345
0.156746
0.154533
0.148697
0.102043
0.0526428
0.0539017
-0.0457382
-0.0258255
-0.0691986
-0.0690842
-0.0505066
-0.0559998
-0.106621
-0.100517
-0.0858307
-0.0807571
-0.00896454
0.0233078
0.0468826
0.0702667
0.090332
0.127754
0.110321
0.137024
0.204659
0.205803
0.171051
0.153275
-0.0516891
-0.232887
-0.0031662
0.152969
-0.0212097
-0.0427628
-0.138206
-0.0559235
0.0812149
-0.0514984
-0.00331879
0.060463
0.0980377
0.130501
0.140877
0.165253
0.116653
0.137215
0.155525
0.0776672
0.0739288
0.0927353
0.0798416
0.106926
0.0870895
0.0691605
0.0137329
-0.0709534
-0.0656128
0.0294495
-0.0498962
-0.17086
-0.208282
-0.0419235
0.0642776
0.128708
0.14328
0.13073
0.136528
0.0246048
0.0914001
0.233345
0.129433
-0.131226
-0.0094223
-0.0688171
-0.167313
-0.0312424
0.118599
-0.00038147
-0.0780487
0.07164
0.129051
0.125237
0.128555
0.139999
0.13649
0.12516
0.110435
0.0841522
0.0735855
0.0923157
0.202599
0.32299
0.236588
0.0871658
0.0902557
-0.03685
-0.25177
-0.353622
-0.528564
-0.444527
-0.114632
0.000915527
0.0661087
0.122757
0.161972
0.18795
0.19001
0.183601
0.183792
0.179329
0.170975
0.157166
0.138588
0.15049
0.171585
0.1548
0.120926
0.0151062
-0.121078
-0.141258
0.00740051
0.030899
0.01194
-0.00377655
-0.0481033
0.00644684
0.00396729
0.0128555
0.0236893
0.0324631
0.0352478
0.0375748
0.0339508
0.0453186
0.164566
0.311279
0.41851
0.15358
-0.131798
-0.319214
-0.336189
-0.294876
-0.153809
-0.0645065
-0.000419617
0.0310898
0.0587845
0.0429153
0.145073
0.212402
0.221939
0.212326
0.212936
0.192947
0.170021
0.183411
0.11219
0.130424
0.156631
0.301895
0.450401
0.379105
-0.0164032
-0.54882
-0.316582
-0.385056
-0.485878
-0.374222
-0.209846
-0.0536346
0.0436783
0.109978
0.161743
0.181313
0.19928
0.215721
0.216675
0.212059
0.195541
0.158348
0.143967
0.154915
0.235176
0.226898
0.250587
0.223465
0.0812912
-0.0522995
-0.387878
-0.377426
-0.255661
-0.269394
-0.0222397
-0.00759125
0.00137329
0.0427246
0.130959
0.144958
0.146141
0.111427
0.113411
0.13134
0.12928
0.125656
0.0881958
-0.0439453
0.0486755
0.132523
0.0279236
-0.0377655
0.0646591
0.234756
0.268669
0.116463
-0.28038
-0.263748
-0.0148773
0.118294
-0.0437927
-0.253677
-0.0429153
-0.0156784
0.0463486
0.117302
0.123482
0.14637
0.159988
0.165863
0.170975
0.145149
0.102615
0.145836
0.131989
0.111885
-0.0899124
-0.105896
0.00358582
0.0521469
0.00671387
-0.0587082
-0.00225067
0.0605392
0.0497437
0.0453949
0.0339508
0.0521088
0.0569153
0.0415039
0.0437546
0.0378799
0.0523376
0.0968552
0.142021
0.0502396
0.0164413
0.0728226
-0.0953293
-0.0254059
0.0216293
-0.0423431
0.0213623
0.0571823
0.119209
0.158615
0.172195
-0.00991821
-0.0125504
-0.0432968
0.0563812
0.146408
0.265274
-0.0258255
-0.0722122
-0.0635529
-0.193634
-0.139923
-0.200577
-0.0618362
0.0112915
0.0901413
0.147095
0.18383
0.198288
0.20256
0.203323
0.188408
0.177689
0.193443
0.24334
0.260735
0.133362
-0.178032
-0.280647
-0.00911713
0.0261688
0.0327682
0.0451279
0.0371933
-0.0260544
0.0381851
0.099678
0.102005
-0.0386429
-0.189171
-0.168648
-0.0529861
0.000343323
0.0195313
0.0482559
0.0900269
0.0939941
0.0614548
0.110245
0.129471
0.0652313
0.0482941
0.137253
0.0681686
0.0244141
0.0623703
0.187645
0.182571
0.0737381
-0.0812149
0.0276184
-0.112305
-0.100899
-0.0537872
-0.00854492
0.0680542
0.0187683
0.0997543
-0.0354004
-0.0452805
0.0641632
0.110474
0.137939
0.132561
0.140114
0.173264
0.179596
0.149574
0.0469208
0.00694275
-0.00247955
-0.0247574
0.051384
0.0934601
-0.0173569
0.0115967
0.143356
0.33493
0.171356
-0.278053
-0.561371
-0.325356
-0.0466919
0.0262451
0.083313
0.118141
0.137177
0.14122
0.152779
0.161629
0.153809
0.142708
0.114441
0.157509
0.150452
0.146942
0.132675
-0.0432968
-0.0939178
0.0777054
0.155258
0.0165176
-0.27298
-0.0350571
-0.0538254
-0.127945
0.0601578
0.061264
-0.0399017
-0.00701904
0.0422287
0.0575256
0.102959
0.146179
0.189095
0.18177
0.0331497
0.0658035
0.230522
0.146751
-0.140915
0.0111389
0.195313
-0.0102615
-0.218887
-0.184288
0.0576019
0.0539017
0.124588
0.138245
0.120811
-0.0814819
-0.204163
-0.0289536
0.117149
0.112648
0.118713
0.127602
0.130539
0.143967
0.0745392
0.125999
0.174217
0.186157
0.105476
-0.10231
-0.182686
-0.0486374
-0.0106812
0.0336456
0.250702
0.152969
-0.174713
-0.479965
-0.0820923
0.240555
0.379944
0.1231
-0.157623
-0.202637
-0.355911
-0.128975
0.0144196
0.146179
0.199699
0.177193
0.193977
0.259895
0.282097
0.255966
0.280724
0.25753
0.241241
0.188904
0.0236511
0.0500488
-0.00450134
-0.120277
-0.234032
-0.360909
-0.135269
0.0908279
0.114212
0.0550079
-0.0638199
-0.268631
-0.0807953
-0.0707245
0.0192261
0.194588
0.139122
0.170898
0.0179672
0.0744629
0.184555
0.221863
0.208473
0.0669098
-0.146027
-0.1297
-0.043335
0.0579453
0.0273895
-0.0272369
0.0983047
0.200996
0.0397873
-0.017128
0.0673676
0.168724
0.192108
0.160789
0.0230408
-0.0613403
-0.122223
-0.0672913
-0.00522614
0.00164032
0.0484085
0.072937
0.079422
0.0938034
0.123329
0.156784
0.148354
0.180817
0.101929
0.0152206
-0.186958
-0.199738
-0.0187302
0.0529861
0.0834656
0.159416
0.157547
0.124588
-0.0129318
-0.0402451
-0.184021
-0.178146
0.0171661
0.064621
0.0906372
0.0581741
0.0583649
0.136681
0.0619507
0.102081
0.105171
0.0933075
0.0770187
0.125847
0.214958
0.260124
0.0638962
-0.0960159
-0.0885773
0.0390625
0.129433
0.165138
-0.0930786
-0.310631
-0.156784
-0.0886917
-0.135918
0.071106
0.104675
0.0771332
0.10807
0.113678
0.150032
0.183907
0.213585
0.159607
0.12619
0.0653458
0.0489044
-0.00198364
-0.127754
0.0715256
0.132446
0.150452
0.104179
0.128593
-0.0517273
-0.331917
-0.1931
-0.100517
-0.0883102
0.0300217
0.0626373
0.107536
0.122147
0.129166
0.139694
0.150986
0.195198
0.163345
0.16758
-0.0282669
-0.0128174
-0.0738144
0.0284958
0.0878525
0.0773621
0.0749207
0.082016
0.00389099
0.0598526
0.0343323
0.0693893
0.0743866
0.0885391
0.131073
-0.242271
-0.315666
-0.0428391
0.1297
0.124168
0.00293732
0.0315094
0.0396347
0.111046
0.109291
0.0902557
-0.09655
0.0310898
0.0482941
0.112
0.131912
0.153542
0.0780869
0.0592041
0.143814
0.0882721
0.0610352
0.0479507
0.103226
-0.113831
-0.0537109
-0.0361252
-0.00259399
0.0174713
0.047226
0.0683594
0.0409698
0.0703812
0.0231171
0.0318909
0.0944519
0.163498
0.175591
0.115166
-0.0473785
-0.127335
-0.133591
-0.000343323
0.0648499
0.0511932
0.0603485
0.0666428
0.143204
0.197029
0.0214005
-0.0124741
0.100784
0.098114
0.0457382
-0.138016
-0.0617981
0.0492477
0.0691223
0.131683
0.198441
0.0817108
0.0239944
-0.116463
-0.185776
0.0116348
0.0880814
0.0692749
0.0920105
0.107613
0.111809
0.0527954
0.0481033
0.12394
0.169868
0.112877
-0.129395
-0.131912
0.114288
0.132713
0.0826263
-0.123749
-0.121689
-0.0823593
0.188332
0.315475
0.09552
-0.141754
-0.136719
0.00289917
0.0260162
0.0666428
0.106888
0.136032
0.165215
0.165558
0.0839615
0.210037
0.146523
0.0344467
-0.0785065
-0.099411
-0.0106812
0.0415802
-0.0437164
-0.128555
-0.0195694
0.129776
0.0474167
-0.0540543
0.135384
0.127106
0.0684357
-0.109024
-0.0342178
0.0518036
0.0250626
0.0989914
0.100174
0.10231
0.115395
0.0940704
0.0744629
0.0918198
0.109673
0.0520706
0.0408936
0.057373
0.0762558
0.0723267
0.0440979
0.0598526
0.0260925
0.128975
0.161438
0.0842667
-0.214767
-0.200005
-0.18074
-0.16613
-0.0344849
0.0320053
0.0471497
0.13073
0.0471878
0.0445557
0.0825882
0.130959
0.126038
0.133286
0.12867
0.127106
0.114937
0.0888443
0.0974655
0.149345
0.143547
0.07061
0.0273895
0.0643539
0.0795364
-0.0563431
-0.184212
-0.117149
-0.03582
0.00923157
0.0253296
0.080452
-0.103226
-0.00926971
-0.00305176
0.0461197
0.0159836
0.0361633
0.0782013
0.14267
0.175209
0.151558
0.160637
0.135193
0.072403
0.13401
0.0942993
0.111885
0.10582
-0.0320435
-0.094986
-0.215645
-0.118217
-0.0563049
0.0337601
0.0302124
0.0542068
0.0562286
0.0828934
0.127907
0.186234
0.167885
0.178337
0.0936508
-0.159149
-0.179749
-0.0365067
0.0572205
0.0827026
0.0563431
0.0470352
0.0743484
0.109634
0.0856781
0.111351
0.0941849
0.0794983
0.0126266
0.0284576
-0.00869751
0.00591278
0.0714493
0.0720215
0.0411224
0.0765991
0.0393677
0.0289917
-0.0407028
0.0370026
-0.0690079
-0.0934601
-0.0669479
-0.0239563
0.0560379
0.129738
0.1408
0.112038
0.102654
0.091629
0.109482
0.203476
0.231209
0.170364
-0.0463867
-0.020256
0.144768
0.08564
-0.161858
-0.313606
-0.1651
-0.125046
-0.107994
-0.0515366
0.0720215
0.173912
0.275269
0.290985
0.257874
-0.0679016
-0.0602722
0.107727
0.076561
0.015831
0.0749207
0.0844955
0.0922394
0.0939178
0.0956726
0.08461
0.0998688
0.0821304
0.0340652
0.18959
0.285378
-0.0408554
-0.124588
-0.222054
-0.11261
-0.196953
-0.296593
-0.0747299
0.0379181
0.0658798
0.0707245
0.110779
0.141716
0.149422
0.129204
0.133629
0.161667
0.126991
0.106392
0.145645
0.227432
0.139809
0.00240326
-0.0139236
-0.0857162
-0.195465
0.00549316
0.0676346
0.0358582
0.013504
0.0429153
0.043869
0.134201
0.194931
0.154495
-0.0676346
-0.0899124
-0.166893
-0.191689
0.0835037
0.175056
0.106354
-0.095787
-0.0605774
0.104561
0.118446
0.161591
0.282478
0.311623
0.214348
-0.217247
-0.146599
-0.0790405
-0.00713348
0.0133133
0.00278473
-0.00915527
0.106812
0.112495
0.100288
0.0998306
0.0807571
0.132408
0.106277
0.15564
0.105095
0.0965881
0.0899124
-0.282516
-0.319023
-0.137901
-0.0789261
0.0835419
0.0309753
0.0767517
0.121918
0.102959
0.119057
0.137291
0.168915
0.242577
0.234871
0.135422
-0.153389
-0.155563
-0.00278473
0.0891113
0.0218964
-0.0349045
0.0775528
0.074501
0.0899887
0.0862122
0.0836945
0.129166
0.1548
-0.0642395
-0.223923
-0.23407
-0.0109482
0.0485992
0.0967407
0.0344849
0.0557709
0.132103
0.153198
0.120125
0.102386
0.0230408
0.0407791
0.053978
0.134392
0.113869
0.0465012
-0.110359
0.00724792
0.0537872
0.0264359
0.0665665
0.0950623
0.0411606
-0.00141144
0.0233841
0.0305939
-0.010376
-0.0109863
0.0740433
0.127449
0.067749
0.112457
0.104675
0.0365448
0.127754
0.00709534
-0.163078
-0.146637
-0.0578308
0.10952
0.0316238
0.0510788
0.0889587
0.0860596
-0.00785828
0.24292
0.176811
0.103951
0.0647354
0.0160599
-0.0252914
-0.100632
-0.0663376
0.0203705
0.0644684
0.0668335
0.0870514
0.0973129
0.0905228
0.0999451
0.180168
0.270538
0.180855
-0.119629
-0.2248
-0.0107574
-0.0231934
-0.159721
-0.0242233
0.0592041
0.0328827
0.069313
0.123672
0.15377
0.111465
0.0143051
-0.00911713
0.0695801
0.0276184
0.0233078
0.0844955
0.12085
0.147209
0.150604
0.0220108
0.030632
0.02285
-0.151749
-0.0405884
0.0442505
0.0418091
-0.0146484
-0.0243378
0.0304031
0.0545502
0.063591
0.0786209
0.116997
0.167122
0.106964
0.0112534
0.0985718
0.110092
-0.068779
-0.0402832
0.0316238
0.0933838
-0.0217819
0.00385284
-0.088501
0.0113678
0.123863
0.158844
0.0610733
-0.0211334
-0.0499725
0.0558853
0.0568771
0.104599
0.137939
0.132141
0.147667
0.123329
0.102272
-0.0610352
-0.144196
-0.00804901
0.105934
0.141487
0.111237
-0.13298
-0.109406
0.0617218
0.0550079
0.0694275
0.0172424
0.0294113
0.0849152
0.0917435
0.0674438
0.0512695
0.0672913
0.0743866
0.0558472
-0.0165939
-0.056076
-0.0631714
-0.0102997
0.0355911
0.0748444
0.0981903
0.130806
0.145416
0.129433
0.11879
-0.00228882
-0.0043869
-0.0168991
0.0737762
0.0766373
0.114517
-0.0121689
-0.0951004
0.0128174
0.0227356
0.0113678
-0.0230408
0.0126648
0.199242
0.291023
0.149651
0.150185
0.0930786
-0.206795
-0.32238
-0.0979233
-0.0267792
0.063858
0.102425
0.103798
0.118141
0.108986
0.133133
0.104141
0.165443
0.139008
-0.0634003
-0.188293
-0.0181198
0.0464249
0.0132751
0.0999451
0.115891
0.121689
0.109329
0.184097
0.214615
0.0320816
-0.020256
-0.163383
-0.288391
-0.146255
0.0156021
0.0650406
0.0765991
0.092659
0.0910568
0.107155
0.167427
0.171089
0.107841
0.0389099
0.156898
-0.0442505
-0.0135803
0.181999
0.198288
0.0582504
-0.149651
-0.136604
0.0200653
0.0479126
0.0535202
0.0475311
0.0852585
0.0782013
0.0596237
-0.0271225
-0.0759506
0.110588
0.0317001
0.0340652
0.132942
-0.0365829
0.0163651
0.0445938
-0.11879
-0.102081
0.0553131
0.124817
0.110092
0.163574
0.125351
0.0556946
-0.0191116
0.0323868
0.106201
0.122604
0.121994
0.0811005
0.0370789
-0.000953674
0.0248337
0.111008
0.104179
-0.0383377
-0.00576019
0.0257874
-0.00648499
0.0273895
0.25177
0.0519943
-0.111618
-0.0701523
0.0155258
-0.159111
-0.234261
0.0431061
0.0966263
0.129318
0.13092
0.162392
0.148964
0.160522
0.219994
0.255356
0.123558
-0.0452805
-0.113335
-0.0232697
0.0263596
-0.203819
-0.0395203
0.00492096
0.0738907
0.12104
0.150146
0.185509
0.126991
-0.0876617
-0.0715637
-0.0381851
0.0580597
0.0802994
0.100708
0.0372314
-0.0184631
0.0733566
0.095253
0.0964355
0.142097
0.0875092
-0.142136
-0.11158
0.0390244
0.0739288
0.185318
0.151367
0.0297546
-0.0184631
-0.00427246
-0.0938797
-0.0534058
0.0148773
0.0667191
0.0782394
0.0811386
0.108414
0.206833
0.242424
0.168762
-0.0675964
-0.148125
-0.181999
-0.0685501
0.0834656
0.0305557
0.0782013
0.0808716
0.101509
0.175705
0.249596
0.284691
0.152054
-0.172577
-0.165977
-0.354004
-0.112114
0.0227737
0.0563812
0.0839615
0.101891
0.0927353
0.100899
0.124817
0.148201
0.134163
0.0908279
0.0712967
0.0931168
0.138817
0.0540161
0.0276566
0.156708
-0.0043869
-0.0782776
-0.178909
-0.146561
0.0138092
0.112534
0.0610733
-0.0217056
-0.0250244
0.0670242
-0.0710678
0.0208664
0.0990677
0.137329
0.117073
0.11158
0.135384
0.12825
0.0974274
0.0853348
0.110054
0.0730515
-0.0221634
-0.0461197
0.0699997
0.0473404
-0.00728607
0.0714493
-0.0643158
-0.0500488
0.0669479
-0.016098
-0.0531006
0.0576782
0.0696945
0.0621033
0.0550079
0.107689
-0.0247192
0.0144577
0.0625992
0.128822
0.176926
0.13958
0.0278854
-0.0206375
0.0727463
0.123444
-0.035553
-0.0870895
-0.022049
-0.0143051
0.0302505
0.0534439
0.0662613
0.145454
0.192795
0.00709534
-0.102158
-0.0263977
0.0422668
0.154457
0.220222
0.0710678
-0.00133514
0.0107574
-0.107384
-0.0285721
-0.0746155
-0.046463
0.0709152
0.113869
0.148354
0.160484
0.206566
0.245476
0.0947952
-0.183945
-0.268402
0.00507355
0.11673
0.00778198
0.0279999
0.039711
0.0176239
0.0718307
0.0826645
0.0815964
0.0452805
0.117989
0.0959778
0.0653076
0.0683212
0.0519943
0.0365067
0.0736237
0.0466919
0.0772476
0.136223
0.164375
0.0826645
-0.111809
-0.285149
-0.0385666
0.0577927
0.0613022
0.0505066
0.09655
-0.00881195
-0.0613403
-0.0341034
0.0466156
0.0917435
0.190544
0.236626
0.046463
-0.167084
-0.152321
-0.0322342
0.0624084
0.11097
0.121117
0.213547
0.213127
0.0798035
0.0134659
0.00984192
0.0702286
0.0911713
0.00160217
0.0994492
0.106812
-0.053978
-0.138893
-0.013237
0.0299454
0.0387955
0.119858
0.0636673
0.0602341
0.0672913
0.130844
0.139542
0.0828934
0.03582
0.09758
-0.0211716
-0.0884247
-0.0702667
-0.0930023
-0.094986
0.0162506
0.0505829
0.058136
0.0878143
0.0913239
0.111313
0.133171
0.00873566
0.0461578
0.0616074
0.0724792
0.0982666
0.109177
0.119667
0.100441
-0.0548172
-0.0751495
0.0901031
0.101395
0.141296
0.0937271
-0.0166321
-0.031395
-0.00904083
0.000610352
0.122757
0.166092
0.0386429
-0.130043
-0.200157
-0.12825
-0.079689
0.0196457
0.0970459
0.102158
0.193672
0.223198
0.142784
-0.0313187
0.0836945
0.0571442
0.051651
0
0.110817
0.160866
0.132904
0.0508118
0.0201035
0.0455475
0.0138474
-0.0275803
-0.0325775
0.0268173
0.0503922
0.0488663
0.0994873
0.129585
0.107536
-0.0425339
